"Any","zona","dat","via","pk","nomMun","nomCom","nomDem","F_MORTS","F_FERITS_GREUS","F_FERITS_LLEUS","F_VICTIMES","F_UNITATS_IMPLICADES","F_VIANANTS_IMPLICADES","F_BICICLETES_IMPLICADES","F_CICLOMOTORS_IMPLICADES","F_MOTOCICLETES_IMPLICADES","F_VEH_LLEUGERS_IMPLICADES","F_VEH_PESANTS_IMPLICADES","F_ALTRES_UNIT_IMPLICADES","F_UNIT_DESC_IMPLICADES","C_VELOCITAT_VIA","D_ACC_AMB_FUGA","D_BOIRA","D_CARACT_ENTORN","D_CARRIL_ESPECIAL","D_CIRCULACIO_MESURES_ESP","D_CLIMATOLOGIA","D_FUNC_ESP_VIA","D_GRAVETAT","D_INFLUIT_BOIRA","D_INFLUIT_CARACT_ENTORN","D_INFLUIT_CIRCULACIO","D_INFLUIT_ESTAT_CLIMA","D_INFLUIT_INTEN_VENT","D_INFLUIT_LLUMINOSITAT","D_INFLUIT_MESU_ESP","D_INFLUIT_OBJ_CALCADA","D_INFLUIT_SOLCS_RASES","D_INFLUIT_VISIBILITAT","D_INTER_SECCIO","D_LIMIT_VELOCITAT","D_LLUMINOSITAT","D_REGULACIO_PRIORITAT","D_SENTITS_VIA","D_SUBTIPUS_ACCIDENT","D_SUBTIPUS_TRAM","D_SUBZONA","D_SUPERFICIE","D_TIPUS_VIA","D_TITULARITAT_VIA","D_TRACAT_ALTIMETRIC","D_VENT","grupDiaLab","hor","grupHor","tipAcc","tipDia"
"2011","Zona urbana","05/10/2011","SE","999999","Sant Feliu de Llobregat","Baix Llobregat","Barcelona","0","1","0","1","1","0","0","0","0","1","0","0","0","50","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","11,14","Matí","Sortida de la calcada sense especificar","dill-dij"
"2011","Zona urbana","26/07/2011","SE","999999","Vilafranca del Penedès","Alt Penedès","Barcelona","0","2","0","2","4","1","1","0","0","2","0","0","0","NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","Sense especificar","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","NA","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners","21","Tarda","Atropellament","dill-dij"
"2011","Carretera","03/04/2011","C-53","129","Fuliola, la","Urgell","Lleida","1","0","0","1","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Giratòria","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","CapDeSetmana","13,17","Matí","Col.lisió de vehicles en marxa","dg"
"2011","Zona urbana","27/04/2011","SE","999999","Barcelona","Barcelonès","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","30","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","16","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","27/05/2012","SE","999999","Corbera de Llobregat","Baix Llobregat","Barcelona","1","0","0","1","2","1","0","0","1","0","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","21,2","Tarda","Atropellament","dg"
"2012","Carretera","23/09/2012","C-55","62,8","Cardona","Bages","Barcelona","1","0","0","1","1","0","0","0","1","0","0","0","0","60","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana","9,3","Matí","Bolcada a la calcada","dg"
"2012","Carretera","04/09/2012","AP-7","153,8","Sant Cugat del Vallès","Vallès Occidental","Barcelona","2","0","2","4","2","0","0","0","0","1","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Encalç","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","Feiners","14,34","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","01/07/2012","SE","999999","Badalona","Barcelonès","Barcelona","0","1","0","1","1","0","0","1","0","0","0","0","0","NA","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Si","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Zona urbana","Mullat","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","CapDeSetmana","14,08","Tarda","Bolcada a la calcada","dg"
"2012","Carretera","10/11/2012","AP-7","161,9","Papiol, el","Baix Llobregat","Barcelona","0","2","0","2","1","0","0","0","0","1","0","0","0","60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Pluja dèbil","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Enllaç d'entrada o eixida","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Vent moderat","CapDeSetmana","4,3","Nit","Col.lisió d'un vehicle contra un obstacle de la calcada","dis"
"2012","Carretera","18/05/2012","B-20","2","Cornellà de Llobregat","Baix Llobregat","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","22","Nit","Altres","div"
"2012","Carretera","06/10/2012","AP-7","42","Bàscara","Alt Empordà","Girona","0","1","0","1","1","0","0","0","1","0","0","0","0","120","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","CapDeSetmana","8","Matí","Bolcada a la calcada","dis"
"2012","Carretera","12/04/2012","C-37","16,6","Pla de Santa Maria, el","Alt Camp","Tarragona","0","1","0","1","1","0","0","0","0","1","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial insuficient","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners","7","Matí","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","05/03/2012","N-II","652,2","Sant Andreu de Llavaneres","Maresme","Barcelona","0","1","0","1","1","0","0","0","0","1","0","0","0","80","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Sortida de via amb xoc o col·lisió","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","17,45","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","01/05/2012","CR","3","Bell-lloc d'Urgell","Pla d'Urgell","Lleida","1","0","3","4","1","0","0","0","0","1","0","0","0","40","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","Si","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners","16,07","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","31/01/2012","BV-1031","10,4","Òdena","Anoia","Barcelona","0","1","4","5","1","0","0","0","0","1","0","0","0","40","No","No n'hi ha","Terraplé","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, sense llum artificial","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners","1,5","Nit","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","21/06/2012","BV-1221","7","Matadepera","Vallès Occidental","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Caiguda en la via","NA","Carretera","Sec i net","Carretera convencional","Provincial","Pla","Calma, vent molt suau","Feiners","20,3","Tarda","Bolcada a la calcada","dill-dij"
"2012","Carretera","10/10/2012","C-1413a","9","Rubí","Vallès Occidental","Barcelona","0","1","0","1","1","0","0","0","0","0","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","Feiners","14,15","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","28/06/2012","N-240","44,3","Espluga de Francolí, l'","Conca de Barberà","Tarragona","0","1","3","4","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Envestida (frontal lateral)","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners","14,49","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Carretera","27/06/2012","AP-2","130,1","Soses","Segrià","Lleida","1","0","4","5","1","0","0","0","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","Si","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners","16,4","Tarda","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","24/10/2012","CR","0","Viladecavalls","Vallès Occidental","Barcelona","0","1","0","1","1","0","0","0","0","1","0","0","0","30","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","Si","En secció","Senyal velocitat","De nit, il·luminació artificial suficient","NA","NA","Sortida de via amb xoc o col·lisió","NA","Carretera","Sec i net","Altres","NA","NA","Calma, vent molt suau","Feiners","22,2","Nit","Sortida de la calcada sense especificar","dill-dij"
"2012","Zona urbana","03/08/2012","SE","999999","Granollers","Vallès Oriental","Barcelona","0","1","0","1","2","0","0","0","1","1","0","0","0","50","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Col·lisió frontal","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Pla","Calma, vent molt suau","Feiners","10,06","Matí","Col.lisió de vehicles en marxa","div"
"2012","Zona urbana","05/03/2012","SE","999999","Barcelona","Barcelonès","Barcelona","1","0","0","1","2","1","0","0","0","0","1","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","Obres","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols norma prioritat de pas","Un sol sentit","Atropellament","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners","9,05","Matí","Atropellament","dill-dij"
"2012","Zona urbana","07/09/2012","SE","999999","Franqueses del Vallès, les","Vallès Oriental","Barcelona","1","0","0","1","1","0","1","0","0","0","0","0","0","30","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De nit, il·luminació artificial suficient","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana","21,5","Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
"2012","Carretera","21/02/2012","AP-7","150,8","Cerdanyola del Vallès","Vallès Occidental","Barcelona","0","3","0","3","3","0","0","0","0","1","2","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","Si","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners","17","Tarda","Col.lisió de vehicles en marxa","dill-dij"
"2012","Zona urbana","20/08/2012","SE","999999","Sant Vicenç de Torelló","Osona","Barcelona","0","1","0","1","1","0","1","0","0","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Altres","Sense especificar","Calma, vent molt suau","Feiners","9,18","Matí","Bolcada a la calcada","dill-dij"
"2012","Carretera","04/03/2012","N-240","116,3","Almacelles","Segrià","Lleida","0","1","0","1","2","0","0","0","0","2","0","0","0","100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","NA","NA","Calma, vent molt suau","CapDeSetmana","7,55","Matí","Col.lisió de vehicles en marxa","dg"
"2012","Carretera","22/01/2012","C-241C","7","Sant Martí de Tous","Anoia","Barcelona","0","1","0","1","1","0","0","0","1","0","0","0","0","999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana","15,46","Tarda","Altres","dg"
"2012","Carretera","02/08/2012","C-13","27,5","Vallfogona de Balaguer","Noguera","Lleida","1","0","1","2","2","0","0","1","0","1","0","0","0","100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Sortida de via amb xoc o col·lisió","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","Feiners","13,48","Matí","Sortida de la calcada sense especificar","dill-dij"
"2012","Carretera","28/07/2012","CR","1,5","Miralcamp","Pla d'Urgell","Lleida","0","1","0","1","1","0","0","1","0","0","0","0","0","60","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana","12","Matí","Sortida de la calcada sense especificar","dis"
